conversation_id,customer_tweet_id,customer_message,customer_author,brand_tweet_id,brand_reply
,1773015,"I really enjoy my @115821 echo dot, I actually have 2 now...but man, the app to manage them is atrocious!! https://t.co/fONCNt2tVP",532881,1773014,@532881 Hey Michael; I'm sorry you're facing issues with the app.  Try these troubleshooting steps: https://t.co/1znPNXocAq ^KL
,2284354,"Ok, @115821 . What is up with your free prime two day shipping that is no longer two days? Ordered on Friday, will not get till Tuesday? Lame.",663832,2284353,"@663832 Our Two-Day shipping option refer to the transit time after the item ships, and doesn't include the time it takes to pack and prepare an order for shipment. Once the order ships it will arrive within two business days of the date it was shipped. ^GR"
,313702,"@119038 or @115821 I ordered a gray twitch hoodie on Monday with prime free 1 day shipping, it's Friday and I still haven't got it D:",190904,313701,@190904 I'm sorry for the wait! Can you tell us the carrier and what the most up to date tracking says: https://t.co/Y5jpI9gRhE? ^DW
,388514,"@AmazonHelp After one finally I am give up,  Amazon failed to resolve my issue. @115851 . My feedback don't purchase valuable product through amazon.",207926,388516,@207926 We're sorry to know you feel this way. Our team have sent a correspondence to your registered email ID. Kindly check it 1/2 ^RS
,1108283,@AmazonHelp Gracias por la atención! Pasad un buen día,381559,1108284,@381559 Con mucho gusto. Recuerda que estamos aquí para ayudarte siempre que lo necesites. Te deseamos un buen día a ti también. ^HC
,1723374,"@AmazonHelp So, item has been already picked up. And Amazon is saying they not get it?  So, who is responsible? Your courier department is doing fraud",521339,1723377,@521339 I get your disappointment. I'd like to investigate this and assist you with the issue. Please provide your 1/2^AR
,1614185,@AmazonHelp any idea why sort by price has vanished from the options on the https://t.co/cFgyzQNwsw site? https://t.co/7zDc0sujIf,123124,1614184,@123124 If you get in touch we'll be happy to offer further advice: https://t.co/JzP7hlA23B. ^BM
,2298503,"So many reasons to be reconsider being an @115821 Prime member lately, but man the way they fake free two-day shipping more and more 😑😑",299341,2298501,@299341 I'm so sorry for the difficulty you've had. Some items aren't able to be shipped immediately. What was the delivery date given in your order confirmation e-mail? ^MH
,1346612,@115850 team had given my stick to friend since they had laor their's and used app to operate amazon stick. Now it's not working. Help!,199016,1346611,@199016 Sorry about that! Kindly connect with us here:https://t.co/vlvfJr4nN9 and we'll look into this for you. ^PB
,416995,"@AmazonHelp Today, 10/09/17, 2 packages now it says possibly by Thursday 10/11/17",214486,416997,@214486 Who's the carrier listed for the order? You can check using this Help page:  https://t.co/Y5jpI9gRhE ^DO
,1756485,@AmazonHelp is there an issue with Amazon video today as I can't access it thanks,528895,1756484,"@528895 Hello, Ian! Could you let us know what platform you are attempting to watch Amazon Video on? ^MW"
,318594,@AmazonHelp Call me urgently please,192010,318595,@192010 Request you to provide your details in the link shared earlier. We will revert you at the earliest. 2/2^SB
,2184918,@AmazonHelp Danke für Nachfrage.,639915,2184916,"@639915 Freut mich, dass dir weitergeholfen werden konnte. :) Hab noch einen schönen Abend! Lieber Gruß ^SI"
,147288,"@AmazonHelp opa, com certeza! e já estou recomendando para os amiguinhos :D",149459,147290,"@149459 Que ótimo Jessica! 😍 Ficamos muito felizes e nós conte, qual é seu gênero literário favorito? 📚"
,2717988,@AmazonHelp can a consumer send money to their bank acount from amazon pay balance?,762836,2717987,"@762836 I'm sorry, currently we not have the feature to transfer money from Amazon pay balance to the bank account. You can know more about pay balance here:https://t.co/6SFF4KNZ1n ^EM"
,1304700,@115821 the “sorry” message is nice. But we pay for prime service and the no update on new delivery date  is frustating!!! https://t.co/41mK23Fvv4,424878,1304699,@424878 I'm sorry for any frustration this may have caused! Late packages tend to arrive the following day. Please keep us posted. ^JP
,1646804,"""Guaranteed Sunday Delivery"" apparently doesn't mean the same thing to me as it does to @115821.",503174,1646802,"@503174 I'm very sorry for the delay, Matt. What is the most recent tracking showing here:https://t.co/Y5jpI9gRhE We're here for you.^SK"
,2317134,@AmazonHelp Confirmation says Sunday the 12th! Still without delivery!,671815,2317135,"@671815 Sorry for the wait! We'll always try to meet our original estimates but occasionally, unforeseen delays can occur. Please let us know if it doesn't arrive by the new delivery date. ^BG"
,1727222,Interesting how the @115821 logistics person claimed they attempted delivery. I’ve been home all evening. @AmazonHelp,225156,1727221,@225156 I'm so sorry to hear this. Please provide us with more details about the order here:https://t.co/RFQFuELI4A. ^LH
,142908,"Alô, @117086 @AmazonHelp eu preciso de uma ajuda. Quero comprar 100 exemplares de um livro que está em promoção para dar de presente para crianças de uma comunidade carente, mas vcs limitam a compra a apenas 4 livros. Como posso fazer?",148259,142906,@148259 Oi Thales! Te informo que o limite de quantidade é o número máximo de unidades de cada produto que pode ser comprado. Estes limites não podem ser aumentados. ^NP
,2230522,Whoever tried to deliver my @115830 parcel just jammed the attempted delivery notice into my door. What's wrong with using the letterbox?? https://t.co/QRsO8eDazw,650915,2230521,@650915 I'm sorry for any inconveniences. Please reach us here: https://t.co/JzP7hlA23B. We'll be happy to discuss your issues. ^SK
,1077321,@115821 Why not the release date at the latest monday or tuesday,374165,1077320,"@374165 I'm sorry your order is not arriving, when expected. What's the estimated delivery date shown here: https://t.co/Y5jpI9gRhE ^AG"
,2624500,@120540 Per una macchina per misurare la pressione arteriosa. Un po' triste ma è così.,741385,2624498,@741385 Il primo ordine 1-Click non si scorda mai! 😂 ^FA https://t.co/wkA4kuDDme
,2504967,@AmazonHelp https://t.co/gEJzPYiqoG,477376,2504966,@477376 We'd like to have somebody take a closer look at this with you. Please reach out to us using phone or chat here: https://t.co/hApLpMlfHN ^KP
,1118651,@115850 Order # 406-5245970-3169157 whre is my pro?? supposed to deli on 23.10.17 i.e. 10 days after pay. nw more 2 days as per custo care,383101,1118652,"@383101 here: https://t.co/beaaDm0muc and I'll contact you at the earliest. Please don't provide your order details, 2/3 ^AH"
,2414424,"@115821 @115850 Why do you want me to complete the purchase ; after a) I chose to ' ""buy"" the product' b) entered the payment details c) entered the secure online PIN? It's very misleading as it's the 3rd occasion where I thought I actually completed the purchase but not to be!",694006,2414422,@694006 Thank you for your feedback. We'll be sure to share your feedback to our concerned team internally. ^AM
,929601,"@117795 Too bad I can't get in in SYR, NY. But you can't even get me packages in 2 days so not surprised... 4x in 4mo. 2nd in 2wks",340149,929599,@340149 Two-day shipping refers to time taken to arrive after order ships. We always aim to meet the date provided during checkout. ^MB
,1905588,"@115851 @115850 @AmazonHelp still getting automated tweets jeff 

Nobody reach out to me or call from amazon support",219626,1905584,"@219626 That's quite a comment, Rohit. We are already following up with your issue here: https://t.co/80DEOCdFh5. Please check. ^NK"
,783353,@115850 Hi.. I made a purchase in August and still the cash back still not refunded... whom need to be contacted.. please guide.,306983,783351,@306983 I'm sorry about the pending cashback. Kindly contact our team here: https://t.co/vlvfJr4nN9 and we'll check. ^GK
,842246,"What a amazing delivery by @115850 
Order :406-1812084-5433962
Officially product delivered twice but actually not delivered yet.",320332,842244,"@320332 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ 2/2 ^NK"
,2544469,"@AmazonHelp por 4° dia @135806 no hace la entrega concertada, no puedo contactar con un operador solo contestador,  6 dias retraso",405207,2544468,"@405207 Hola Sandra, sentimos las molestias. El pedido ¿fue vendido y gestionado por Amazon o fue vendido por un vendedor externo? ^DA"
,163661,A @117086 tá liberando ebook de graça?,153858,163659,"@153858 Olá, Núñez! Você pode conferir os nossos eBooks gratuitos no link: https://t.co/9iGKpBd1jE ^CR"
,2380889,用事も済んだし今日はお休みだからAmazonプライムで映画見る日にしよう,686480,2380888,"@686480 プライムをご利用いただき、ありがとうございます✨
ぜひお部屋を暖かくして、ごゆっくりお過ごしください😊 YM"
,806285,Definitely think @115830 packed this item efficiently......... https://t.co/SlzoVmzeF5,312144,806284,"@312144 Oh wow! I'm so sorry about this, Rob! Please provide us with some more packaging details here: https://t.co/aaz5xAbEbN. ^SD"
,749715,"@AmazonHelp got the link i notice the email has changed to __email__
Which is not the rightfull owner of it",299206,749717,"@299206 Please contact us using the link ^KN provided previously so we can assist you in real-time, Mohammed. I hope this helps! ^AD"
,348182,@AmazonHelp @118702 @133462 is far far better than @AmazonHelp @115850,198902,348184,@198902 Kindly place a new order. Appreciate your understanding. 2/2 ^PS
,1439801,アマゾンで頼んだものまったく届かない。,454129,1439802,@454129 ご心配をおかけしております。発送済みで注文履歴から配送業者や伝票番号がわかる場合には、お手数ですが配送業者へご確認いただけますでしょうか。お届け予定日内の場合は恐れ入りますが到着まで今しばらくお待ちください。SK
,1760532,"@AmazonHelp See @AmazonHelp, I've got all evening and I'm more than happy to keep nagging you until you sort this out. It's not hard to find a parcel.",347143,1760534,@347143 We will contact you as soon as possible within 12 hours as the page stated where you filled in the information. (1/2) ^AJ
,2981589,"Hey @115821 can you check your delivery drivers for dyslexia. Its appartment 43 not 34. And dont say it was recieved by me, it wasnt!",822352,2981586,"@822352 Hey mike, sorry about that! Were you about to receive your package even thought it was delivered to the wrong location? ^LS"
,1267145,"@AmazonHelp Will wait for proxy and virtual delivery made by Amazon India.Jeff rocks, Even not obeying the order of CEO Jeff @115821 @115850",377115,1267147,@377115 I understand your concern. Our team is working on the issue and will reach out to you soon.. ^MN
